paymentID,PaymentMethod
6341,Credit card (automatic)
6342,Electronic check
6343,Electronic check
6344,Mailed check
6345,Bank transfer (automatic)
6346,Credit card (automatic)
6347,Credit card (automatic)
6348,Bank transfer (automatic)
6349,Credit card (automatic)
6350,Credit card (automatic)
6351,Mailed check
6352,Electronic check
6353,Electronic check
6354,Credit card (automatic)
6355,Bank transfer (automatic)
6356,Credit card (automatic)
6357,Electronic check
6358,Electronic check
6359,Bank transfer (automatic)
6360,Electronic check
6361,Mailed check
6362,Bank transfer (automatic)
6363,Mailed check
6364,Electronic check
6365,Credit card (automatic)
6366,Electronic check
6367,Mailed check
6368,Bank transfer (automatic)
6369,Electronic check
6370,Electronic check
6371,Credit card (automatic)
6372,Credit card (automatic)
6373,Credit card (automatic)
6374,Bank transfer (automatic)
6375,Mailed check
6376,Credit card (automatic)
6377,Bank transfer (automatic)
6378,Mailed check
6379,Electronic check
6380,Bank transfer (automatic)
6381,Electronic check
6382,Mailed check
6383,Electronic check
6384,Mailed check
6385,Mailed check
6386,Electronic check
6387,Credit card (automatic)
6388,Electronic check
6389,Mailed check
6390,Credit card (automatic)
6391,Electronic check
6392,Credit card (automatic)
6393,Electronic check
6394,Credit card (automatic)
6395,Bank transfer (automatic)
6396,Electronic check
6397,Credit card (automatic)
6398,Bank transfer (automatic)
6399,Bank transfer (automatic)
6400,Electronic check
6401,Bank transfer (automatic)
6402,Mailed check
6403,Bank transfer (automatic)
6404,Bank transfer (automatic)
6405,Electronic check
6406,Bank transfer (automatic)
6407,Credit card (automatic)
6408,Mailed check
6409,Bank transfer (automatic)
6410,Mailed check
6411,Bank transfer (automatic)
6412,Electronic check
6413,Bank transfer (automatic)
6414,Bank transfer (automatic)
6415,Credit card (automatic)
6416,Electronic check
6417,Electronic check
6418,Electronic check
6419,Mailed check
6420,Credit card (automatic)
6421,Electronic check
6422,Credit card (automatic)
6423,Electronic check
6424,Credit card (automatic)
6425,Electronic check
6426,Bank transfer (automatic)
6427,Bank transfer (automatic)
6428,Mailed check
6429,Mailed check
6430,Credit card (automatic)
6431,Mailed check
6432,Mailed check
6433,Mailed check
6434,Credit card (automatic)
6435,Electronic check
6436,Mailed check
6437,Bank transfer (automatic)
6438,Bank transfer (automatic)
6439,Electronic check
6440,Electronic check
6441,Electronic check
6442,Credit card (automatic)
6443,Credit card (automatic)
6444,Bank transfer (automatic)
6445,Mailed check
6446,Electronic check
6447,Bank transfer (automatic)
6448,Mailed check
6449,Electronic check
6450,Mailed check
6451,Mailed check
6452,Electronic check
6453,Bank transfer (automatic)
6454,Electronic check
6455,Credit card (automatic)
6456,Electronic check
6457,Credit card (automatic)
6458,Credit card (automatic)
6459,Electronic check
6460,Credit card (automatic)
6461,Electronic check
6462,Credit card (automatic)
6463,Electronic check
6464,Mailed check
6465,Bank transfer (automatic)
6466,Mailed check
6467,Mailed check
6468,Electronic check
6469,Electronic check
6470,Bank transfer (automatic)
6471,Mailed check
6472,Bank transfer (automatic)
6473,Bank transfer (automatic)
6474,Electronic check
6475,Mailed check
6476,Mailed check
6477,Bank transfer (automatic)
6478,Bank transfer (automatic)
6479,Credit card (automatic)
6480,Credit card (automatic)
6481,Mailed check
6482,Credit card (automatic)
6483,Electronic check
6484,Electronic check
6485,Bank transfer (automatic)
6486,Mailed check
6487,Bank transfer (automatic)
6488,Bank transfer (automatic)
6489,Electronic check
6490,Mailed check
6491,Mailed check
6492,Electronic check
6493,Mailed check
6494,Electronic check
6495,Mailed check
6496,Electronic check
6497,Electronic check
6498,Electronic check
6499,Electronic check
6500,Mailed check
6501,Mailed check
6502,Bank transfer (automatic)
6503,Bank transfer (automatic)
6504,Electronic check
6505,Electronic check
6506,Bank transfer (automatic)
6507,Electronic check
6508,Bank transfer (automatic)
6509,Electronic check
6510,Electronic check
6511,Mailed check
6512,Bank transfer (automatic)
6513,Electronic check
6514,Bank transfer (automatic)
6515,Electronic check
6516,Credit card (automatic)
6517,Electronic check
6518,Electronic check
6519,Electronic check
6520,Electronic check
6521,Electronic check
6522,Mailed check
6523,Bank transfer (automatic)
6524,Mailed check
6525,Electronic check
6526,Mailed check
6527,Bank transfer (automatic)
6528,Mailed check
6529,Credit card (automatic)
6530,Mailed check
6531,Bank transfer (automatic)
6532,Bank transfer (automatic)
6533,Bank transfer (automatic)
6534,Electronic check
6535,Mailed check
6536,Bank transfer (automatic)
6537,Mailed check
6538,Credit card (automatic)
6539,Electronic check
6540,Electronic check
6541,Electronic check
6542,Mailed check
6543,Mailed check
6544,Credit card (automatic)
6545,Bank transfer (automatic)
6546,Electronic check
6547,Electronic check
6548,Electronic check
6549,Mailed check
6550,Electronic check
6551,Electronic check
6552,Electronic check
6553,Bank transfer (automatic)
6554,Bank transfer (automatic)
6555,Electronic check
6556,Mailed check
6557,Credit card (automatic)
6558,Electronic check
6559,Bank transfer (automatic)
6560,Electronic check
6561,Mailed check
6562,Electronic check
6563,Electronic check
6564,Bank transfer (automatic)
6565,Credit card (automatic)
6566,Electronic check
6567,Credit card (automatic)
6568,Electronic check
6569,Mailed check
6570,Mailed check
6571,Mailed check
6572,Mailed check
6573,Credit card (automatic)
6574,Bank transfer (automatic)
6575,Electronic check
6576,Mailed check
6577,Mailed check
6578,Bank transfer (automatic)
6579,Credit card (automatic)
6580,Credit card (automatic)
6581,Credit card (automatic)
6582,Mailed check
6583,Credit card (automatic)
6584,Mailed check
6585,Credit card (automatic)
6586,Mailed check
6587,Credit card (automatic)
6588,Bank transfer (automatic)
6589,Mailed check
6590,Credit card (automatic)
6591,Electronic check
6592,Credit card (automatic)
6593,Credit card (automatic)
6594,Bank transfer (automatic)
6595,Electronic check
6596,Electronic check
6597,Electronic check
6598,Credit card (automatic)
6599,Credit card (automatic)
6600,Electronic check
6601,Credit card (automatic)
6602,Credit card (automatic)
6603,Credit card (automatic)
6604,Credit card (automatic)
6605,Electronic check
6606,Credit card (automatic)
6607,Electronic check
6608,Electronic check
6609,Credit card (automatic)
6610,Mailed check
6611,Mailed check
6612,Bank transfer (automatic)
6613,Mailed check
6614,Mailed check
6615,Credit card (automatic)
6616,Electronic check
6617,Electronic check
6618,Credit card (automatic)
6619,Credit card (automatic)
6620,Bank transfer (automatic)
6621,Electronic check
6622,Credit card (automatic)
6623,Bank transfer (automatic)
6624,Electronic check
6625,Bank transfer (automatic)
6626,Electronic check
6627,Electronic check
6628,Mailed check
6629,Mailed check
6630,Credit card (automatic)
6631,Electronic check
6632,Credit card (automatic)
6633,Electronic check
6634,Electronic check
6635,Credit card (automatic)
6636,Mailed check
6637,Electronic check
6638,Credit card (automatic)
6639,Mailed check
6640,Bank transfer (automatic)
6641,Mailed check
6642,Electronic check
6643,Mailed check
6644,Bank transfer (automatic)
6645,Bank transfer (automatic)
6646,Mailed check
6647,Mailed check
6648,Credit card (automatic)
6649,Mailed check
6650,Credit card (automatic)
6651,Mailed check
6652,Mailed check
6653,Credit card (automatic)
6654,Mailed check
6655,Electronic check
6656,Mailed check
6657,Mailed check
6658,Bank transfer (automatic)
6659,Electronic check
6660,Credit card (automatic)
6661,Electronic check
6662,Credit card (automatic)
6663,Credit card (automatic)
6664,Electronic check
6665,Bank transfer (automatic)
6666,Credit card (automatic)
6667,Electronic check
6668,Electronic check
6669,Electronic check
6670,Electronic check
6671,Mailed check
6672,Mailed check
6673,Credit card (automatic)
6674,Electronic check
6675,Mailed check
6676,Mailed check
6677,Bank transfer (automatic)
6678,Electronic check
6679,Credit card (automatic)
6680,Bank transfer (automatic)
6681,Mailed check
6682,Electronic check
6683,Mailed check
6684,Electronic check
6685,Mailed check
6686,Credit card (automatic)
6687,Credit card (automatic)
6688,Electronic check
6689,Bank transfer (automatic)
6690,Credit card (automatic)
6691,Mailed check
6692,Bank transfer (automatic)
6693,Bank transfer (automatic)
6694,Electronic check
6695,Credit card (automatic)
6696,Mailed check
6697,Electronic check
6698,Credit card (automatic)
6699,Credit card (automatic)
6700,Mailed check
6701,Bank transfer (automatic)
6702,Bank transfer (automatic)
6703,Electronic check
6704,Electronic check
6705,Electronic check
6706,Electronic check
6707,Mailed check
6708,Credit card (automatic)
6709,Electronic check
6710,Electronic check
6711,Bank transfer (automatic)
6712,Electronic check
6713,Electronic check
6714,Electronic check
6715,Electronic check
6716,Electronic check
6717,Credit card (automatic)
6718,Electronic check
6719,Mailed check
6720,Credit card (automatic)
6721,Electronic check
6722,Bank transfer (automatic)
6723,Credit card (automatic)
6724,Bank transfer (automatic)
6725,Credit card (automatic)
6726,Bank transfer (automatic)
6727,Electronic check
6728,Electronic check
6729,Electronic check
6730,Bank transfer (automatic)
6731,Mailed check
6732,Bank transfer (automatic)
6733,Electronic check
6734,Mailed check
6735,Bank transfer (automatic)
6736,Credit card (automatic)
6737,Mailed check
6738,Bank transfer (automatic)
6739,Mailed check
6740,Electronic check
6741,Credit card (automatic)
6742,Electronic check
6743,Electronic check
6744,Electronic check
6745,Bank transfer (automatic)
6746,Electronic check
6747,Mailed check
6748,Mailed check
6749,Electronic check
6750,Bank transfer (automatic)
6751,Credit card (automatic)
6752,Mailed check
6753,Mailed check
6754,Bank transfer (automatic)
6755,Bank transfer (automatic)
6756,Electronic check
6757,Bank transfer (automatic)
6758,Electronic check
6759,Credit card (automatic)
6760,Bank transfer (automatic)
6761,Electronic check
6762,Mailed check
6763,Mailed check
6764,Bank transfer (automatic)
6765,Electronic check
6766,Bank transfer (automatic)
6767,Mailed check
6768,Electronic check
6769,Credit card (automatic)
6770,Credit card (automatic)
6771,Mailed check
6772,Electronic check
6773,Mailed check
6774,Electronic check
6775,Mailed check
6776,Bank transfer (automatic)
6777,Credit card (automatic)
6778,Electronic check
6779,Mailed check
6780,Mailed check
6781,Bank transfer (automatic)
6782,Electronic check
6783,Electronic check
6784,Mailed check
6785,Bank transfer (automatic)
6786,Credit card (automatic)
6787,Credit card (automatic)
6788,Electronic check
6789,Mailed check
6790,Mailed check
6791,Bank transfer (automatic)
6792,Electronic check
6793,Electronic check
6794,Credit card (automatic)
6795,Mailed check
6796,Electronic check
6797,Mailed check
6798,Mailed check
6799,Mailed check
6800,Mailed check
6801,Mailed check
6802,Bank transfer (automatic)
6803,Bank transfer (automatic)
6804,Credit card (automatic)
6805,Mailed check
6806,Bank transfer (automatic)
6807,Mailed check
6808,Credit card (automatic)
6809,Electronic check
6810,Electronic check
6811,Electronic check
6812,Electronic check
6813,Bank transfer (automatic)
6814,Electronic check
6815,Credit card (automatic)
6816,Bank transfer (automatic)
6817,Electronic check
6818,Credit card (automatic)
6819,Mailed check
6820,Electronic check
6821,Electronic check
6822,Bank transfer (automatic)
6823,Credit card (automatic)
6824,Bank transfer (automatic)
6825,Credit card (automatic)
6826,Electronic check
6827,Credit card (automatic)
6828,Credit card (automatic)
6829,Mailed check
6830,Credit card (automatic)
6831,Mailed check
6832,Electronic check
6833,Mailed check
6834,Credit card (automatic)
6835,Mailed check
6836,Bank transfer (automatic)
6837,Electronic check
6838,Electronic check
6839,Mailed check
6840,Electronic check
6841,Mailed check
6842,Mailed check
6843,Mailed check
6844,Bank transfer (automatic)
6845,Mailed check
6846,Mailed check
6847,Mailed check
6848,Mailed check
6849,Credit card (automatic)
6850,Bank transfer (automatic)
6851,Bank transfer (automatic)
6852,Bank transfer (automatic)
6853,Mailed check
6854,Electronic check
6855,Mailed check
6856,Mailed check
6857,Credit card (automatic)
6858,Electronic check
6859,Electronic check
6860,Mailed check
6861,Bank transfer (automatic)
6862,Electronic check
6863,Electronic check
6864,Bank transfer (automatic)
6865,Electronic check
6866,Mailed check
6867,Electronic check
6868,Bank transfer (automatic)
6869,Electronic check
6870,Credit card (automatic)
6871,Bank transfer (automatic)
6872,Bank transfer (automatic)
6873,Credit card (automatic)
6874,Bank transfer (automatic)
6875,Mailed check
6876,Credit card (automatic)
6877,Electronic check
6878,Bank transfer (automatic)
6879,Electronic check
6880,Electronic check
6881,Bank transfer (automatic)
6882,Electronic check
6883,Credit card (automatic)
6884,Bank transfer (automatic)
6885,Electronic check
6886,Credit card (automatic)
6887,Electronic check
6888,Bank transfer (automatic)
6889,Electronic check
6890,Mailed check
6891,Electronic check
6892,Electronic check
6893,Bank transfer (automatic)
6894,Credit card (automatic)
6895,Electronic check
6896,Credit card (automatic)
6897,Mailed check
6898,Bank transfer (automatic)
6899,Mailed check
6900,Bank transfer (automatic)
6901,Bank transfer (automatic)
6902,Credit card (automatic)
6903,Credit card (automatic)
6904,Electronic check
6905,Electronic check
6906,Electronic check
6907,Mailed check
6908,Bank transfer (automatic)
6909,Electronic check
6910,Mailed check
6911,Electronic check
6912,Bank transfer (automatic)
6913,Electronic check
6914,Bank transfer (automatic)
6915,Electronic check
6916,Electronic check
6917,Bank transfer (automatic)
6918,Bank transfer (automatic)
6919,Electronic check
6920,Credit card (automatic)
6921,Credit card (automatic)
6922,Bank transfer (automatic)
6923,Credit card (automatic)
6924,Bank transfer (automatic)
6925,Electronic check
6926,Mailed check
6927,Electronic check
6928,Credit card (automatic)
6929,Credit card (automatic)
6930,Credit card (automatic)
6931,Credit card (automatic)
6932,Bank transfer (automatic)
6933,Bank transfer (automatic)
6934,Electronic check
6935,Credit card (automatic)
6936,Credit card (automatic)
6937,Electronic check
6938,Mailed check
6939,Bank transfer (automatic)
6940,Electronic check
6941,Credit card (automatic)
6942,Bank transfer (automatic)
6943,Credit card (automatic)
6944,Bank transfer (automatic)
6945,Mailed check
6946,Bank transfer (automatic)
6947,Credit card (automatic)
6948,Credit card (automatic)
6949,Electronic check
6950,Mailed check
6951,Mailed check
6952,Credit card (automatic)
6953,Bank transfer (automatic)
6954,Electronic check
6955,Mailed check
6956,Electronic check
6957,Bank transfer (automatic)
6958,Electronic check
6959,Bank transfer (automatic)
6960,Mailed check
6961,Electronic check
6962,Credit card (automatic)
6963,Electronic check
6964,Credit card (automatic)
6965,Credit card (automatic)
6966,Credit card (automatic)
6967,Bank transfer (automatic)
6968,Electronic check
6969,Bank transfer (automatic)
6970,Mailed check
6971,Electronic check
6972,Bank transfer (automatic)
6973,Electronic check
6974,Electronic check
6975,Electronic check
6976,Electronic check
6977,Credit card (automatic)
6978,Mailed check
6979,Electronic check
6980,Mailed check
6981,Mailed check
6982,Electronic check
6983,Electronic check
6984,Bank transfer (automatic)
6985,Credit card (automatic)
6986,Electronic check
6987,Credit card (automatic)
6988,Electronic check
6989,Credit card (automatic)
6990,Bank transfer (automatic)
6991,Electronic check
6992,Bank transfer (automatic)
6993,Bank transfer (automatic)
6994,Electronic check
6995,Bank transfer (automatic)
6996,Mailed check
6997,Bank transfer (automatic)
6998,Electronic check
6999,Electronic check
7000,Mailed check
7001,Electronic check
7002,Mailed check
7003,Bank transfer (automatic)
7004,Electronic check
7005,Credit card (automatic)
7006,Credit card (automatic)
7007,Credit card (automatic)
7008,Bank transfer (automatic)
7009,Credit card (automatic)
7010,Electronic check
7011,Electronic check
7012,Mailed check
7013,Electronic check
7014,Bank transfer (automatic)
7015,Electronic check
7016,Credit card (automatic)
7017,Electronic check
7018,Bank transfer (automatic)
7019,Mailed check
7020,Mailed check
7021,Electronic check
7022,Electronic check
7023,Electronic check
7024,Electronic check
7025,Credit card (automatic)
7026,Bank transfer (automatic)
7027,Bank transfer (automatic)
7028,Mailed check
7029,Bank transfer (automatic)
7030,Electronic check
7031,Mailed check
7032,Credit card (automatic)
7033,Electronic check
7034,Credit card (automatic)
7035,Credit card (automatic)
7036,Bank transfer (automatic)
7037,Electronic check
7038,Bank transfer (automatic)
7039,Mailed check
7040,Credit card (automatic)
7041,Electronic check
7042,Mailed check
7043,Bank transfer (automatic)
