contractID,Contract,PaperlessBilling
6091,Two year,Yes
6092,Month-to-month,Yes
6093,Two year,Yes
6094,Two year,Yes
6095,Two year,No
6096,Month-to-month,Yes
6097,Month-to-month,Yes
6098,Two year,No
6099,One year,Yes
6100,Two year,No
6101,Month-to-month,Yes
6102,Two year,No
6103,Two year,Yes
6104,Month-to-month,No
6105,One year,No
6106,One year,Yes
6107,Month-to-month,Yes
6108,Month-to-month,No
6109,Month-to-month,No
6110,Month-to-month,No
6111,Month-to-month,Yes
6112,Month-to-month,No
6113,One year,Yes
6114,Month-to-month,No
6115,Month-to-month,Yes
6116,Two year,Yes
6117,One year,Yes
6118,Two year,Yes
6119,Two year,Yes
6120,One year,No
6121,Month-to-month,No
6122,Two year,No
6123,One year,No
6124,One year,No
6125,One year,Yes
6126,Month-to-month,Yes
6127,Month-to-month,Yes
6128,One year,No
6129,Month-to-month,Yes
6130,Month-to-month,Yes
6131,Two year,Yes
6132,Month-to-month,Yes
6133,Month-to-month,Yes
6134,Month-to-month,Yes
6135,Month-to-month,No
6136,Two year,Yes
6137,Two year,No
6138,Month-to-month,No
6139,Month-to-month,No
6140,Month-to-month,No
6141,Month-to-month,No
6142,Month-to-month,Yes
6143,Month-to-month,Yes
6144,One year,Yes
6145,Month-to-month,Yes
6146,Two year,No
6147,Month-to-month,Yes
6148,One year,No
6149,Two year,Yes
6150,One year,No
6151,Month-to-month,No
6152,Month-to-month,No
6153,Month-to-month,Yes
6154,Two year,Yes
6155,Two year,Yes
6156,Month-to-month,No
6157,Month-to-month,Yes
6158,Month-to-month,No
6159,Month-to-month,Yes
6160,One year,No
6161,One year,Yes
6162,Month-to-month,No
6163,Two year,Yes
6164,Month-to-month,Yes
6165,Two year,No
6166,Month-to-month,Yes
6167,Month-to-month,Yes
6168,Month-to-month,No
6169,Month-to-month,Yes
6170,Month-to-month,Yes
6171,Month-to-month,No
6172,Month-to-month,Yes
6173,Month-to-month,Yes
6174,Month-to-month,No
6175,Month-to-month,Yes
6176,One year,Yes
6177,Month-to-month,Yes
6178,Month-to-month,No
6179,Two year,Yes
6180,Month-to-month,Yes
6181,Two year,Yes
6182,One year,Yes
6183,Two year,No
6184,One year,Yes
6185,Month-to-month,Yes
6186,One year,Yes
6187,One year,Yes
6188,Two year,No
6189,Month-to-month,No
6190,Two year,Yes
6191,Month-to-month,No
6192,Month-to-month,No
6193,Month-to-month,Yes
6194,One year,Yes
6195,One year,Yes
6196,Month-to-month,Yes
6197,Two year,Yes
6198,Month-to-month,No
6199,Two year,No
6200,Month-to-month,Yes
6201,Two year,No
6202,Month-to-month,No
6203,One year,No
6204,One year,Yes
6205,Month-to-month,Yes
6206,Month-to-month,Yes
6207,Month-to-month,Yes
6208,Month-to-month,No
6209,Two year,Yes
6210,One year,Yes
6211,One year,Yes
6212,Month-to-month,Yes
6213,One year,No
6214,Two year,No
6215,Two year,No
6216,Month-to-month,Yes
6217,Two year,No
6218,One year,Yes
6219,One year,Yes
6220,Month-to-month,Yes
6221,Two year,No
6222,One year,Yes
6223,Month-to-month,No
6224,Month-to-month,Yes
6225,One year,No
6226,Two year,Yes
6227,Two year,No
6228,Month-to-month,No
6229,One year,No
6230,Two year,Yes
6231,Month-to-month,No
6232,Month-to-month,Yes
6233,Month-to-month,Yes
6234,Month-to-month,No
6235,Two year,Yes
6236,Month-to-month,No
6237,Month-to-month,Yes
6238,Month-to-month,No
6239,Month-to-month,No
6240,Two year,Yes
6241,Month-to-month,Yes
6242,Month-to-month,Yes
6243,Two year,No
6244,Two year,Yes
6245,Month-to-month,Yes
6246,One year,Yes
6247,Two year,Yes
6248,Two year,Yes
6249,Two year,No
6250,Month-to-month,No
6251,Two year,No
6252,Month-to-month,No
6253,Month-to-month,Yes
6254,Month-to-month,Yes
6255,Two year,Yes
6256,One year,Yes
6257,Month-to-month,No
6258,Month-to-month,Yes
6259,Month-to-month,Yes
6260,Two year,No
6261,Two year,No
6262,Two year,No
6263,One year,No
6264,One year,No
6265,Two year,No
6266,Month-to-month,Yes
6267,Month-to-month,Yes
6268,Month-to-month,Yes
6269,One year,No
6270,Month-to-month,Yes
6271,Two year,No
6272,One year,Yes
6273,One year,Yes
6274,Month-to-month,Yes
6275,One year,Yes
6276,Two year,No
6277,One year,No
6278,Month-to-month,No
6279,Two year,Yes
6280,Month-to-month,Yes
6281,One year,Yes
6282,One year,No
6283,Two year,No
6284,Month-to-month,Yes
6285,Month-to-month,Yes
6286,One year,No
6287,Month-to-month,No
6288,Month-to-month,Yes
6289,Month-to-month,Yes
6290,Two year,No
6291,Two year,Yes
6292,One year,No
6293,One year,No
6294,Two year,No
6295,Month-to-month,No
6296,Two year,No
6297,One year,Yes
6298,One year,No
6299,Month-to-month,Yes
6300,Two year,Yes
6301,Two year,Yes
6302,Month-to-month,No
6303,Month-to-month,No
6304,Two year,No
6305,Month-to-month,Yes
6306,Month-to-month,Yes
6307,One year,Yes
6308,Month-to-month,No
6309,Month-to-month,No
6310,Two year,No
6311,One year,Yes
6312,One year,Yes
6313,One year,Yes
6314,Month-to-month,Yes
6315,Month-to-month,Yes
6316,Two year,Yes
6317,Two year,No
6318,Month-to-month,Yes
6319,Month-to-month,No
6320,Month-to-month,Yes
6321,One year,Yes
6322,Month-to-month,No
6323,Month-to-month,Yes
6324,One year,Yes
6325,Month-to-month,Yes
6326,Month-to-month,No
6327,Two year,Yes
6328,One year,Yes
6329,Two year,No
6330,Two year,Yes
6331,Month-to-month,No
6332,One year,No
6333,Two year,Yes
6334,One year,Yes
6335,Two year,Yes
6336,Month-to-month,Yes
6337,Month-to-month,Yes
6338,One year,No
6339,Month-to-month,Yes
6340,Month-to-month,Yes
6341,Month-to-month,Yes
6342,Month-to-month,Yes
6343,Month-to-month,Yes
6344,One year,No
6345,Month-to-month,Yes
6346,Month-to-month,Yes
6347,Month-to-month,Yes
6348,Month-to-month,Yes
6349,Month-to-month,Yes
6350,Two year,No
6351,Month-to-month,Yes
6352,Month-to-month,No
6353,Month-to-month,Yes
6354,Month-to-month,Yes
6355,One year,No
6356,Two year,No
6357,One year,Yes
6358,One year,No
6359,Two year,Yes
6360,Month-to-month,No
6361,Month-to-month,Yes
6362,Month-to-month,No
6363,Month-to-month,Yes
6364,Month-to-month,Yes
6365,Two year,Yes
6366,Month-to-month,Yes
6367,Two year,Yes
6368,Two year,No
6369,Month-to-month,Yes
6370,Two year,Yes
6371,Month-to-month,Yes
6372,Two year,No
6373,Two year,No
6374,Month-to-month,Yes
6375,Two year,Yes
6376,Month-to-month,Yes
6377,Two year,No
6378,Month-to-month,Yes
6379,Month-to-month,No
6380,Month-to-month,Yes
6381,Month-to-month,Yes
6382,Month-to-month,No
6383,One year,No
6384,Two year,No
6385,One year,No
6386,Month-to-month,Yes
6387,Two year,Yes
6388,Month-to-month,No
6389,Month-to-month,No
6390,Two year,No
6391,One year,Yes
6392,One year,No
6393,Month-to-month,Yes
6394,Month-to-month,Yes
6395,One year,No
6396,One year,Yes
6397,Month-to-month,Yes
6398,One year,No
6399,Two year,Yes
6400,Month-to-month,Yes
6401,Two year,No
6402,Month-to-month,Yes
6403,Two year,Yes
6404,Two year,Yes
6405,Two year,Yes
6406,One year,Yes
6407,Month-to-month,Yes
6408,One year,No
6409,Two year,Yes
6410,One year,Yes
6411,One year,No
6412,Month-to-month,No
6413,Two year,Yes
6414,Month-to-month,Yes
6415,Two year,No
6416,One year,Yes
6417,Two year,No
6418,Month-to-month,Yes
6419,One year,Yes
6420,Month-to-month,Yes
6421,One year,Yes
6422,Two year,No
6423,One year,No
6424,Two year,No
6425,Two year,Yes
6426,One year,No
6427,One year,No
6428,Two year,No
6429,Month-to-month,Yes
6430,One year,Yes
6431,Month-to-month,No
6432,Two year,No
6433,Month-to-month,No
6434,Two year,No
6435,Month-to-month,Yes
6436,Two year,No
6437,Two year,No
6438,Two year,Yes
6439,Month-to-month,Yes
6440,Month-to-month,Yes
6441,Month-to-month,Yes
6442,Month-to-month,Yes
6443,One year,No
6444,Month-to-month,No
6445,One year,Yes
6446,Month-to-month,No
6447,One year,Yes
6448,One year,No
6449,One year,Yes
6450,Month-to-month,No
6451,Two year,No
6452,One year,Yes
6453,Month-to-month,Yes
6454,Month-to-month,Yes
6455,Month-to-month,Yes
6456,Month-to-month,Yes
6457,Two year,No
6458,One year,No
6459,Month-to-month,Yes
6460,Month-to-month,Yes
6461,Month-to-month,No
6462,Month-to-month,Yes
6463,Month-to-month,No
6464,One year,Yes
6465,Month-to-month,Yes
6466,Two year,No
6467,Month-to-month,No
6468,Month-to-month,No
6469,One year,No
6470,Two year,No
6471,One year,Yes
6472,One year,No
6473,One year,No
6474,Month-to-month,No
6475,Two year,No
6476,Month-to-month,Yes
6477,One year,No
6478,Two year,Yes
6479,Two year,Yes
6480,Month-to-month,Yes
6481,Month-to-month,No
6482,Month-to-month,No
6483,Month-to-month,Yes
6484,Month-to-month,No
6485,One year,Yes
6486,Month-to-month,Yes
6487,Month-to-month,No
6488,Two year,Yes
6489,Month-to-month,Yes
6490,Month-to-month,Yes
6491,One year,No
6492,Month-to-month,Yes
6493,Two year,No
6494,One year,No
6495,Month-to-month,Yes
6496,Month-to-month,Yes
6497,Month-to-month,No
6498,Month-to-month,Yes
6499,Month-to-month,Yes
6500,Month-to-month,No
6501,Two year,No
6502,One year,Yes
6503,Month-to-month,No
6504,One year,No
6505,Month-to-month,No
6506,Two year,Yes
6507,Month-to-month,Yes
6508,Month-to-month,Yes
6509,Month-to-month,Yes
6510,Month-to-month,No
6511,Two year,No
6512,Two year,Yes
6513,Month-to-month,Yes
6514,Month-to-month,Yes
6515,Two year,Yes
6516,Month-to-month,Yes
6517,Month-to-month,No
6518,Month-to-month,No
6519,Month-to-month,No
6520,One year,Yes
6521,Month-to-month,Yes
6522,Two year,No
6523,Month-to-month,No
6524,One year,No
6525,Month-to-month,No
6526,Two year,No
6527,One year,Yes
6528,Month-to-month,Yes
6529,Two year,No
6530,Month-to-month,Yes
6531,One year,No
6532,Month-to-month,Yes
6533,One year,No
6534,Month-to-month,Yes
6535,One year,Yes
6536,One year,Yes
6537,Month-to-month,No
6538,One year,No
6539,Month-to-month,Yes
6540,Month-to-month,Yes
6541,One year,No
6542,Two year,No
6543,Month-to-month,Yes
6544,One year,No
6545,Month-to-month,Yes
6546,Month-to-month,Yes
6547,Month-to-month,Yes
6548,Two year,Yes
6549,Month-to-month,No
6550,Month-to-month,Yes
6551,Month-to-month,Yes
6552,One year,Yes
6553,Month-to-month,Yes
6554,Two year,Yes
6555,Month-to-month,No
6556,One year,No
6557,One year,No
6558,Month-to-month,Yes
6559,Month-to-month,No
6560,Month-to-month,Yes
6561,One year,No
6562,Month-to-month,Yes
6563,Month-to-month,Yes
6564,Month-to-month,Yes
6565,Month-to-month,No
6566,Month-to-month,Yes
6567,Two year,Yes
6568,Month-to-month,Yes
6569,Two year,No
6570,Two year,No
6571,Month-to-month,Yes
6572,One year,No
6573,Two year,Yes
6574,One year,No
6575,Month-to-month,Yes
6576,Month-to-month,Yes
6577,Month-to-month,No
6578,Two year,No
6579,One year,No
6580,Two year,No
6581,One year,No
6582,One year,No
6583,Two year,Yes
6584,One year,Yes
6585,Two year,No
6586,One year,No
6587,Two year,Yes
6588,Month-to-month,Yes
6589,Two year,No
6590,Two year,No
6591,Month-to-month,Yes
6592,Month-to-month,Yes
6593,One year,No
6594,Month-to-month,Yes
6595,Month-to-month,Yes
6596,Two year,Yes
6597,One year,No
6598,Month-to-month,Yes
6599,Two year,Yes
6600,Month-to-month,No
6601,Month-to-month,No
6602,Two year,No
6603,Month-to-month,Yes
6604,Month-to-month,Yes
6605,Month-to-month,Yes
6606,One year,No
6607,Month-to-month,Yes
6608,Month-to-month,Yes
6609,One year,Yes
6610,Month-to-month,Yes
6611,Month-to-month,Yes
6612,One year,No
6613,Month-to-month,Yes
6614,Month-to-month,No
6615,Two year,No
6616,Month-to-month,Yes
6617,Month-to-month,Yes
6618,One year,Yes
6619,Month-to-month,Yes
6620,Month-to-month,No
6621,Month-to-month,Yes
6622,Two year,No
6623,Month-to-month,No
6624,Month-to-month,Yes
6625,Two year,Yes
6626,Month-to-month,Yes
6627,Month-to-month,Yes
6628,One year,No
6629,One year,Yes
6630,Two year,Yes
6631,Month-to-month,Yes
6632,Month-to-month,No
6633,Month-to-month,No
6634,Month-to-month,Yes
6635,Month-to-month,Yes
6636,One year,No
6637,One year,No
6638,One year,Yes
6639,Two year,No
6640,One year,Yes
6641,One year,No
6642,Month-to-month,Yes
6643,Month-to-month,Yes
6644,Month-to-month,Yes
6645,One year,Yes
6646,Month-to-month,No
6647,One year,No
6648,Two year,No
6649,Month-to-month,No
6650,Month-to-month,No
6651,Month-to-month,No
6652,Month-to-month,No
6653,Two year,Yes
6654,Month-to-month,Yes
6655,Month-to-month,Yes
6656,Two year,No
6657,Two year,No
6658,One year,No
6659,Month-to-month,Yes
6660,Two year,No
6661,Month-to-month,Yes
6662,Two year,No
6663,One year,No
6664,Month-to-month,Yes
6665,One year,Yes
6666,Month-to-month,No
6667,Month-to-month,No
6668,Month-to-month,Yes
6669,Month-to-month,Yes
6670,Month-to-month,Yes
6671,Two year,No
6672,Two year,Yes
6673,Two year,No
6674,Month-to-month,No
6675,Month-to-month,No
6676,One year,Yes
6677,Month-to-month,Yes
6678,Month-to-month,No
6679,Two year,No
6680,Two year,No
6681,Two year,Yes
6682,Month-to-month,No
6683,Two year,Yes
6684,One year,No
6685,One year,Yes
6686,Month-to-month,Yes
6687,Two year,Yes
6688,Month-to-month,No
6689,Two year,No
6690,One year,Yes
6691,Two year,No
6692,One year,No
6693,Month-to-month,Yes
6694,Month-to-month,Yes
6695,Two year,Yes
6696,Two year,No
6697,Month-to-month,No
6698,One year,Yes
6699,One year,Yes
6700,Two year,Yes
6701,Two year,Yes
6702,One year,No
6703,Month-to-month,Yes
6704,Month-to-month,Yes
6705,One year,Yes
6706,Month-to-month,Yes
6707,Month-to-month,No
6708,Two year,Yes
6709,Month-to-month,Yes
6710,One year,No
6711,One year,No
6712,Month-to-month,Yes
6713,Month-to-month,No
6714,Month-to-month,Yes
6715,Month-to-month,No
6716,Month-to-month,Yes
6717,Month-to-month,Yes
6718,Month-to-month,No
6719,Month-to-month,No
6720,Two year,No
6721,Two year,Yes
6722,Two year,No
6723,One year,Yes
6724,Two year,No
6725,Two year,Yes
6726,Month-to-month,No
6727,Month-to-month,No
6728,Month-to-month,No
6729,Two year,No
6730,Two year,Yes
6731,One year,No
6732,Two year,Yes
6733,Month-to-month,Yes
6734,Month-to-month,No
6735,Month-to-month,No
6736,Two year,No
6737,Two year,Yes
6738,Two year,Yes
6739,Month-to-month,No
6740,Month-to-month,Yes
6741,Month-to-month,Yes
6742,Month-to-month,Yes
6743,Two year,No
6744,Month-to-month,Yes
6745,One year,No
6746,Month-to-month,Yes
6747,Month-to-month,No
6748,One year,No
6749,Month-to-month,Yes
6750,One year,No
6751,One year,Yes
6752,Two year,No
6753,Two year,No
6754,One year,No
6755,Two year,Yes
6756,Month-to-month,No
6757,Month-to-month,Yes
6758,One year,No
6759,Month-to-month,Yes
6760,One year,Yes
6761,Month-to-month,Yes
6762,Month-to-month,Yes
6763,Month-to-month,No
6764,One year,Yes
6765,Month-to-month,Yes
6766,Two year,Yes
6767,One year,No
6768,Month-to-month,No
6769,Two year,No
6770,Two year,No
6771,Month-to-month,Yes
6772,Month-to-month,Yes
6773,One year,Yes
6774,Month-to-month,Yes
6775,Month-to-month,No
6776,Two year,Yes
6777,Two year,Yes
6778,Month-to-month,Yes
6779,Two year,Yes
6780,Month-to-month,Yes
6781,Month-to-month,No
6782,Month-to-month,No
6783,Month-to-month,No
6784,Two year,No
6785,Month-to-month,No
6786,Two year,Yes
6787,Month-to-month,No
6788,Month-to-month,Yes
6789,Month-to-month,No
6790,Month-to-month,Yes
6791,Two year,Yes
6792,Month-to-month,Yes
6793,One year,No
6794,Two year,Yes
6795,Two year,No
6796,Month-to-month,Yes
6797,Month-to-month,No
6798,Month-to-month,Yes
6799,Month-to-month,Yes
6800,Two year,Yes
6801,One year,No
6802,One year,Yes
6803,Month-to-month,Yes
6804,One year,Yes
6805,Month-to-month,Yes
6806,One year,Yes
6807,Two year,No
6808,Two year,Yes
6809,Two year,Yes
6810,Month-to-month,No
6811,Month-to-month,Yes
6812,Month-to-month,Yes
6813,Month-to-month,Yes
6814,Two year,No
6815,Month-to-month,No
6816,Two year,No
6817,Month-to-month,Yes
6818,Two year,No
6819,Two year,No
6820,Month-to-month,Yes
6821,Month-to-month,No
6822,Month-to-month,Yes
6823,Month-to-month,Yes
6824,Month-to-month,Yes
6825,Month-to-month,Yes
6826,Month-to-month,Yes
6827,Month-to-month,Yes
6828,Month-to-month,Yes
6829,Two year,No
6830,Two year,No
6831,Two year,Yes
6832,Month-to-month,Yes
6833,Two year,No
6834,Month-to-month,Yes
6835,Two year,Yes
6836,One year,Yes
6837,Month-to-month,Yes
6838,Month-to-month,Yes
6839,Month-to-month,Yes
6840,Month-to-month,Yes
6841,Month-to-month,Yes
6842,Month-to-month,Yes
6843,One year,Yes
6844,Month-to-month,No
6845,Month-to-month,No
6846,Month-to-month,Yes
6847,Month-to-month,Yes
6848,Month-to-month,No
6849,Month-to-month,No
6850,Month-to-month,Yes
6851,Two year,No
6852,Two year,Yes
6853,Month-to-month,Yes
6854,Month-to-month,No
6855,Month-to-month,No
6856,One year,Yes
6857,Two year,No
6858,Month-to-month,Yes
6859,Month-to-month,Yes
6860,Two year,No
6861,Month-to-month,Yes
6862,Month-to-month,Yes
6863,Month-to-month,Yes
6864,One year,Yes
6865,Month-to-month,No
6866,Two year,No
6867,Month-to-month,Yes
6868,Two year,No
6869,Month-to-month,Yes
6870,One year,Yes
6871,Month-to-month,Yes
6872,Month-to-month,No
6873,One year,Yes
6874,Two year,Yes
6875,Month-to-month,Yes
6876,Two year,No
6877,One year,Yes
6878,Month-to-month,No
6879,Month-to-month,Yes
6880,Month-to-month,Yes
6881,Two year,No
6882,Month-to-month,Yes
6883,One year,Yes
6884,Month-to-month,Yes
6885,Month-to-month,Yes
6886,Month-to-month,Yes
6887,Month-to-month,No
6888,Two year,No
6889,Month-to-month,Yes
6890,Month-to-month,Yes
6891,One year,Yes
6892,Month-to-month,Yes
6893,One year,Yes
6894,Month-to-month,No
6895,Month-to-month,Yes
6896,Two year,No
6897,Month-to-month,No
6898,Month-to-month,Yes
6899,One year,Yes
6900,Month-to-month,Yes
6901,One year,Yes
6902,One year,Yes
6903,One year,Yes
6904,One year,Yes
6905,Month-to-month,Yes
6906,Month-to-month,Yes
6907,Two year,Yes
6908,Month-to-month,No
6909,Month-to-month,No
6910,Month-to-month,Yes
6911,Two year,Yes
6912,Two year,Yes
6913,Month-to-month,Yes
6914,One year,Yes
6915,Month-to-month,Yes
6916,Two year,Yes
6917,Two year,No
6918,Two year,Yes
6919,One year,Yes
6920,Month-to-month,No
6921,Two year,No
6922,Month-to-month,Yes
6923,Month-to-month,No
6924,One year,No
6925,Month-to-month,Yes
6926,One year,No
6927,Month-to-month,Yes
6928,Month-to-month,No
6929,One year,Yes
6930,Month-to-month,No
6931,Month-to-month,Yes
6932,One year,No
6933,Month-to-month,Yes
6934,Month-to-month,Yes
6935,Two year,Yes
6936,Two year,Yes
6937,Month-to-month,Yes
6938,Month-to-month,Yes
6939,Two year,Yes
6940,One year,Yes
6941,Two year,No
6942,One year,Yes
6943,Two year,Yes
6944,Month-to-month,No
6945,Month-to-month,Yes
6946,Two year,No
6947,Month-to-month,No
6948,One year,Yes
6949,One year,Yes
6950,One year,Yes
6951,Month-to-month,Yes
6952,Two year,Yes
6953,Month-to-month,Yes
6954,Month-to-month,Yes
6955,Month-to-month,Yes
6956,Month-to-month,Yes
6957,Two year,Yes
6958,Month-to-month,No
6959,Two year,Yes
6960,One year,Yes
6961,Month-to-month,Yes
6962,Month-to-month,Yes
6963,Month-to-month,Yes
6964,Month-to-month,Yes
6965,One year,Yes
6966,Month-to-month,Yes
6967,One year,Yes
6968,Month-to-month,Yes
6969,Month-to-month,Yes
6970,Month-to-month,No
6971,Month-to-month,Yes
6972,Month-to-month,No
6973,One year,Yes
6974,One year,Yes
6975,One year,Yes
6976,Two year,No
6977,Two year,Yes
6978,Month-to-month,Yes
6979,Two year,No
6980,Month-to-month,No
6981,Month-to-month,Yes
6982,Month-to-month,Yes
6983,Two year,Yes
6984,Month-to-month,No
6985,Month-to-month,No
6986,One year,Yes
6987,Month-to-month,Yes
6988,One year,Yes
6989,Month-to-month,Yes
6990,One year,No
6991,Month-to-month,Yes
6992,Month-to-month,No
6993,One year,No
6994,Month-to-month,Yes
6995,One year,Yes
6996,Two year,No
6997,One year,Yes
6998,Month-to-month,Yes
6999,Month-to-month,Yes
7000,Month-to-month,Yes
7001,One year,No
7002,Month-to-month,Yes
7003,Two year,Yes
7004,Month-to-month,No
7005,Month-to-month,Yes
7006,One year,No
7007,Month-to-month,Yes
7008,Two year,Yes
7009,Month-to-month,Yes
7010,Month-to-month,Yes
7011,Month-to-month,Yes
7012,Month-to-month,Yes
7013,Two year,Yes
7014,Month-to-month,Yes
7015,Month-to-month,Yes
7016,Month-to-month,Yes
7017,Month-to-month,No
7018,Two year,No
7019,Month-to-month,Yes
7020,Two year,No
7021,Month-to-month,Yes
7022,One year,Yes
7023,One year,Yes
7024,Month-to-month,Yes
7025,Month-to-month,Yes
7026,Month-to-month,Yes
7027,Month-to-month,Yes
7028,Month-to-month,No
7029,Two year,No
7030,Month-to-month,Yes
7031,Month-to-month,Yes
7032,One year,No
7033,Month-to-month,Yes
7034,Month-to-month,Yes
7035,Month-to-month,Yes
7036,Month-to-month,Yes
7037,One year,No
7038,Two year,Yes
7039,One year,Yes
7040,One year,Yes
7041,Month-to-month,Yes
7042,Month-to-month,Yes
7043,Two year,Yes
